case_id;line_id;from;to;time
95;1;Новый;Рассмотрение заказчиком;687.1032095702185
95;2;Рассмотрение заказчиком;Интервью;411.7804296583647
95;3;Интервью;Интервью;0.5273531122949454
95;4;Интервью;Интервью;0.782528952425443
95;5;Интервью;Планирование интервью;1.971960268808559
95;6;Планирование интервью;Интервью;90.92498065199466
95;7;Интервью;Интервью;1.284638080097979
95;8;Интервью;Планирование интервью;1.689587868249413
95;9;Планирование интервью;Отклонен;554.740161886193
96;1;Новый;Рассмотрение заказчиком;51.54888938725678
96;2;Рассмотрение заказчиком;Планирование интервью;204.3880726677624
96;3;Планирование интервью;Отклонен;401.3687741139983
97;1;Новый;Рассмотрение рекрутером;598.5616157258746
97;2;Рассмотрение рекрутером;Планирование интервью;3.874797508755873
97;3;Планирование интервью;Отклонен;95.32784079321603
98;1;Новый;Рассмотрение рекрутером;307.9728848344274
98;2;Рассмотрение рекрутером;Планирование интервью;2.765426464820075
98;3;Планирование интервью;Отклонен;42.18745333241351
99;1;Новый;Рассмотрение заказчиком;257.0664352900459
99;2;Рассмотрение заказчиком;Планирование интервью;58.13571598933358
99;3;Планирование интервью;Отклонен;300.2082673199448
100;1;Новый;Рассмотрение заказчиком;564.3976081352068
100;2;Рассмотрение заказчиком;Оценка кандидата;688.466291958099
100;3;Оценка кандидата;Отклонен;312.0109043332045
101;1;Новый;Рассмотрение рекрутером;11.24563042776426
101;2;Рассмотрение рекрутером;Отклонен;2.021555086395053
102;1;Новый;Рассмотрение рекрутером;181.8212038785639
102;2;Рассмотрение рекрутером;Планирование интервью;1.594022695089152
102;3;Планирование интервью;Отклонен;461.4198544251682
103;1;Новый;Рассмотрение заказчиком;43.39471821840763
103;2;Рассмотрение заказчиком;Интервью;661.2374688186342
103;3;Интервью;Заполнение анкеты;1.142485774430823
103;4;Заполнение анкеты;Проверка;147.6537062414058
103;5;Проверка;Решение о найме;130.3857730091715
103;6;Решение о найме;Согласование офера в компании;44.47076351667668
103;7;Согласование офера в компании;Готов к оформлению;205.5129731651431
103;8;Готов к оформлению;Оформление;42.92484742217842
103;9;Оформление;Оформлен;2.223342749384732
104;1;Новый;Рассмотрение рекрутером;170.4592861375944
104;2;Рассмотрение рекрутером;Самоотказ;1.394321151612338
104;3;Самоотказ;Отклонен;76.02528389920106
105;1;Новый;Рассмотрение заказчиком;502.7071839724579
