case_id,line_id,from,to,time,start_time,end_time
45,12,Оформление,Оформлен,4.479098113537087,2024-04-28 00:31:58.896619,2024-04-28 05:00:43.896619
46,1,Новый,Рассмотрение заказчиком,5.590815837615427,2024-01-01 00:01:13.287497,2024-01-01 05:36:39.287497
46,2,Рассмотрение заказчиком,Интервью,409.9309739965722,2024-01-01 05:36:39.287497,2024-01-18 07:32:31.287497
46,3,Интервью,Заполнение анкеты,0.7555074533768547,2024-01-18 07:32:31.287497,2024-01-18 08:17:51.287497
46,4,Заполнение анкеты,Заполнение анкеты,245.5127710021575,2024-01-18 08:17:51.287497,2024-01-28 13:48:37.287497
46,5,Заполнение анкеты,Проверка,170.1328376684421,2024-01-28 13:48:37.287497,2024-02-04 15:56:35.287497
46,6,Проверка,Решение о найме,606.0004492999134,2024-02-04 15:56:35.287497,2024-02-29 21:56:37.287497
46,7,Решение о найме,Согласование офера в компании,71.8548022451484,2024-02-29 21:56:37.287497,2024-03-03 21:47:54.287497
46,8,Согласование офера в компании,Готов к оформлению,151.5927289947554,2024-03-03 21:47:54.287497,2024-03-10 05:23:28.287497
46,9,Готов к оформлению,Оформление,128.2053516172395,2024-03-10 05:23:28.287497,2024-03-15 13:35:47.287497
46,10,Оформление,Оформлен,5.049325498081481,2024-03-15 13:35:47.287497,2024-03-15 18:38:45.287497
47,1,Новый,Рассмотрение рекрутером,397.1184545222241,2024-01-01 00:02:40.333944,2024-01-17 13:09:46.333944
47,2,Рассмотрение рекрутером,Готов к переводу,2.605063988554235,2024-01-17 13:09:46.333944,2024-01-17 15:46:04.333944
47,3,Готов к переводу,Отклонен,11.7497348555638,2024-01-17 15:46:04.333944,2024-01-18 03:31:03.333944
48,1,Новый,Рассмотрение заказчиком,499.8003995745036,2024-01-01 00:04:29.412422,2024-01-21 19:52:30.412422
48,2,Рассмотрение заказчиком,Оценка кандидата,214.0499595080421,2024-01-21 19:52:30.412422,2024-01-30 17:55:30.412422
48,3,Оценка кандидата,Отклонен,313.6813542274891,2024-01-30 17:55:30.412422,2024-02-12 19:36:23.412422
49,1,Новый,Рассмотрение заказчиком,716.8564218321825,2024-01-01 00:04:45.993903,2024-01-30 20:56:08.993903
49,2,Рассмотрение заказчиком,Интервью,409.0866095257974,2024-01-30 20:56:08.993903,2024-02-16 22:01:19.993903
49,3,Интервью,Планирование интервью,1.682328313163746,2024-02-16 22:01:19.993903,2024-02-16 23:42:16.993903
49,4,Планирование интервью,Интервью,549.1554331146962,2024-02-16 23:42:16.993903,2024-03-10 20:51:35.993903
49,5,Интервью,Интервью,0.9128054891297036,2024-03-10 20:51:35.993903,2024-03-10 21:46:21.993903
49,6,Интервью,Интервью,1.556638975504129,2024-03-10 21:46:21.993903,2024-03-10 23:19:45.993903
49,7,Интервью,Интервью,1.540687134141794,2024-03-10 23:19:45.993903,2024-03-11 00:52:12.993903
49,8,Интервью,Заполнение анкеты,0.8450394940274504,2024-03-11 00:52:12.993903,2024-03-11 01:42:54.993903
49,9,Заполнение анкеты,Заполнение анкеты,55.28295707061688,2024-03-11 01:42:54.993903,2024-03-13 08:59:53.993903
49,10,Заполнение анкеты,Заполнение анкеты,85.90717304377593,2024-03-13 08:59:53.993903,2024-03-16 22:54:18.993903
49,11,Заполнение анкеты,Заполнение анкеты,224.2741189432002,2024-03-16 22:54:18.993903,2024-03-26 07:10:45.993903
49,12,Заполнение анкеты,Проверка,67.25685581482624,2024-03-26 07:10:45.993903,2024-03-29 02:26:10.993903
49,13,Проверка,Решение о найме,604.1373477685876,2024-03-29 02:26:10.993903,2024-04-23 06:34:24.993903
49,14,Решение о найме,Согласование офера в компании,33.09926897430634,2024-04-23 06:34:24.993903,2024-04-24 15:40:22.993903
49,15,Согласование офера в компании,Готов к оформлению,142.7491644942399,2024-04-24 15:40:22.993903,2024-04-30 14:25:19.993903
49,16,Готов к оформлению,Оформление,82.24366400728364,2024-04-30 14:25:19.993903,2024-05-04 00:39:56.993903
49,17,Оформление,Оформлен,7.512265157111069,2024-05-04 00:39:56.993903,2024-05-04 08:10:40.993903
50,1,Новый,Рассмотрение заказчиком,32.27827892785229,2024-01-01 00:05:36.543577,2024-01-02 08:22:17.543577
50,2,Рассмотрение заказчиком,Интервью,552.9281711122158,2024-01-02 08:22:17.543577,2024-01-25 09:17:59.543577
50,3,Интервью,Интервью,1.236695549466882,2024-01-25 09:17:59.543577,2024-01-25 10:32:11.543577
50,4,Интервью,Планирование интервью,0.7449492571001877,2024-01-25 10:32:11.543577,2024-01-25 11:16:53.543577
50,5,Планирование интервью,Интервью,196.9009638861605,2024-01-25 11:16:53.543577,2024-02-02 16:10:56.543577
50,6,Интервью,Планирование интервью,1.976386382099017,2024-02-02 16:10:56.543577,2024-02-02 18:09:31.543577
50,7,Планирование интервью,Отклонен,85.5113307999557,2024-02-02 18:09:31.543577,2024-02-06 07:40:12.543577
51,1,Новый,Рассмотрение рекрутером,252.3487161781011,2024-01-01 00:03:24.093531,2024-01-11 12:24:19.093531
51,2,Рассмотрение рекрутером,Резерв,1.889902672555384,2024-01-11 12:24:19.093531,2024-01-11 14:17:43.093531
51,3,Резерв,Самоотказ,8295.73792557423,2024-01-11 14:17:43.093531,2024-12-22 06:01:59.093531
51,4,Самоотказ,Отклонен,30.72282688568088,2024-12-22 06:01:59.093531,2024-12-23 12:45:21.093531
52,1,Новый,Рассмотрение заказчиком,111.5952133814739,2024-01-01 00:05:07.343588,2024-01-05 15:40:49.343588
52,2,Рассмотрение заказчиком,Интервью,528.9801416405954,2024-01-05 15:40:49.343588,2024-01-27 16:39:38.343588
52,3,Интервью,Планирование интервью,0.8265569181680901,2024-01-27 16:39:38.343588,2024-01-27 17:29:13.343588
52,4,Планирование интервью,Отклонен,659.7685627033036,2024-01-27 17:29:13.343588,2024-02-24 05:15:20.343588
53,1,Новый,Рассмотрение рекрутером,56.96153462623953,2024-01-01 00:01:11.080870,2024-01-03 08:58:52.080870
53,2,Рассмотрение рекрутером,Рассмотрение заказчиком,1.237910517259304,2024-01-03 08:58:52.080870,2024-01-03 10:13:09.080870
53,3,Рассмотрение заказчиком,Оценка кандидата,670.0203982805244,2024-01-03 10:13:09.080870,2024-01-31 08:14:22.080870
53,4,Оценка кандидата,Отклонен,48.88383758521902,2024-01-31 08:14:22.080870,2024-02-02 09:07:24.080870
54,1,Новый,Рассмотрение рекрутером,301.9086420880021,2024-01-01 00:01:39.874773,2024-01-13 13:56:10.874773
54,2,Рассмотрение рекрутером,Не выходит на связь,1.496797655096942,2024-01-13 13:56:10.874773,2024-01-13 15:25:58.874773
54,3,Не выходит на связь,Отклонен,444.9057858597344,2024-01-13 15:25:58.874773,2024-02-01 04:20:19.874773
55,1,Новый,Рассмотрение заказчиком,238.8449121582916,2024-01-01 00:02:29.189642,2024-01-10 22:53:10.189642
55,2,Рассмотрение заказчиком,Планирование интервью,449.4551752656532,2024-01-10 22:53:10.189642,2024-01-29 16:20:29.189642
55,3,Планирование интервью,Отклонен,406.9984430864949,2024-01-29 16:20:29.189642,2024-02-15 15:20:23.189642
56,1,Новый,Рассмотрение заказчиком,209.8886016874035,2024-01-01 00:03:40.920804,2024-01-09 17:56:58.920804
56,2,Рассмотрение заказчиком,Планирование интервью,406.2649363671088,2024-01-09 17:56:58.920804,2024-01-26 16:12:52.920804
56,3,Планирование интервью,Интервью,335.876152169275,2024-01-26 16:12:52.920804,2024-02-09 16:05:26.920804
56,4,Интервью,Планирование интервью,1.037440154032312,2024-02-09 16:05:26.920804,2024-02-09 17:07:41.920804
56,5,Планирование интервью,Отклонен,175.2405457395288,2024-02-09 17:07:41.920804,2024-02-17 00:22:07.920804
57,1,Новый,Рассмотрение рекрутером,111.1365688654638,2024-01-01 00:01:29.609947,2024-01-05 15:09:40.609947
57,2,Рассмотрение рекрутером,Планирование интервью,3.901129994339034,2024-01-05 15:09:40.609947,2024-01-05 19:03:44.609947
57,3,Планирование интервью,Интервью,673.5693565549581,2024-01-05 19:03:44.609947,2024-02-02 20:37:54.609947
57,4,Интервью,Заполнение анкеты,1.943519415015446,2024-02-02 20:37:54.609947,2024-02-02 22:34:31.609947
57,5,Заполнение анкеты,Заполнение анкеты,223.4843829871017,2024-02-02 22:34:31.609947,2024-02-12 06:03:34.609947
57,6,Заполнение анкеты,Заполнение анкеты,50.80968975175362,2024-02-12 06:03:34.609947,2024-02-14 08:52:09.609947
57,7,Заполнение анкеты,Заполнение анкеты,332.0818826166624,2024-02-14 08:52:09.609947,2024-02-28 04:57:04.609947
57,8,Заполнение анкеты,Заполнение анкеты,96.79824592546164,2024-02-28 04:57:04.609947,2024-03-03 05:44:58.609947
57,9,Заполнение анкеты,Заполнение анкеты,45.88064019116821,2024-03-03 05:44:58.609947,2024-03-05 03:37:48.609947
57,10,Заполнение анкеты,Проверка,27.14700678935509,2024-03-05 03:37:48.609947,2024-03-06 06:46:37.609947
57,11,Проверка,Решение о найме,481.3645020870147,2024-03-06 06:46:37.609947,2024-03-26 08:08:29.609947
57,12,Решение о найме,Согласование офера в компании,125.587318425192,2024-03-26 08:08:29.609947,2024-03-31 13:43:44.609947
57,13,Согласование офера в компании,Готов к оформлению,233.2303329119069,2024-03-31 13:43:44.609947,2024-04-10 06:57:33.609947
57,14,Готов к оформлению,Оформление,128.7160121236808,2024-04-10 06:57:33.609947,2024-04-15 15:40:31.609947
57,15,Оформление,Оформлен,3.543643917419864,2024-04-15 15:40:31.609947,2024-04-15 19:13:08.609947
58,1,Новый,Рассмотрение заказчиком,707.0135864353039,2024-01-01 00:02:26.970620,2024-01-30 11:03:14.970620
58,2,Рассмотрение заказчиком,Оценка кандидата,112.3307701204427,2024-01-30 11:03:14.970620,2024-02-04 03:23:05.970620
58,3,Оценка кандидата,Отклонен,277.1535151222012,2024-02-04 03:23:05.970620,2024-02-15 16:32:18.970620
59,1,Новый,Рассмотрение заказчиком,127.7230729250115,2024-01-01 00:04:46.001592,2024-01-06 07:48:09.001592
59,2,Рассмотрение заказчиком,Отклонен,389.8839103016369,2024-01-06 07:48:09.001592,2024-01-22 13:41:11.001592
60,1,Новый,Рассмотрение рекрутером,620.5250564349008,2024-01-01 00:00:46.686648,2024-01-26 20:32:16.686648
60,2,Рассмотрение рекрутером,Отклонен,2.942433635615032,2024-01-26 20:32:16.686648,2024-01-26 23:28:48.686648
61,1,Новый,Рассмотрение рекрутером,545.7999395165234,2024-01-01 00:03:01.484390,2024-01-23 17:51:00.484390
61,2,Рассмотрение рекрутером,Планирование интервью,1.013401695948339,2024-01-23 17:51:00.484390,2024-01-23 18:51:49.484390
61,3,Планирование интервью,Интервью,416.5680594721135,2024-01-23 18:51:49.484390,2024-02-10 03:25:54.484390
61,4,Интервью,Интервью,0.9853331476031844,2024-02-10 03:25:54.484390,2024-02-10 04:25:01.484390
61,5,Интервью,Заполнение анкеты,0.713466367350424,2024-02-10 04:25:01.484390,2024-02-10 05:07:49.484390
61,6,Заполнение анкеты,Заполнение анкеты,333.4949834870988,2024-02-10 05:07:49.484390,2024-02-24 02:37:31.484390
61,7,Заполнение анкеты,Проверка,40.31617656988363,2024-02-24 02:37:31.484390,2024-02-25 18:56:29.484390
61,8,Проверка,Решение о найме,460.8108614797463,2024-02-25 18:56:29.484390,2024-03-15 23:45:08.484390
61,9,Решение о найме,Согласование офера в компании,36.26302835490349,2024-03-15 23:45:08.484390,2024-03-17 12:00:55.484390
61,10,Согласование офера в компании,Готов к оформлению,254.5503219227544,2024-03-17 12:00:55.484390,2024-03-28 02:33:57.484390
61,11,Готов к оформлению,Оформление,54.02348992961061,2024-03-28 02:33:57.484390,2024-03-30 08:35:21.484390
61,12,Оформление,Оформлен,4.471060469921931,2024-03-30 08:35:21.484390,2024-03-30 13:03:37.484390
